X,Y,sigla,idpozo,area,yacimiento,cota,clasificac,subclasifi,tipopozo,tipoextrac,tipoestado,icon_url
-68.52403472,-33.49892857,YPF.Md.CD-59,"122344",VIZCACHERAS,CAÑADA DURA,983.919999999999959,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.51155793,-33.49156098,YPF.Md.CD-68,"122345",VIZCACHERAS,CAÑADA DURA,962.950000000000045,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.50227722,-33.48492755,YPF.Md.CD-42,"122346",VIZCACHERAS,CAÑADA DURA,955.759999999999991,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,En Estudio,./0.png
-68.50822196,-33.49485582,YPF.Md.CD-81,"122347",VIZCACHERAS,CAÑADA DURA,963.759999999999991,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.50607712,-33.48759488,YPF.Md.CD-58,"122348",VIZCACHERAS,CAÑADA DURA,960.799999999999955,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,En Reserva para Recup. Sec./Asist.,./0.png
-68.4955391,-33.48968136,YPF.Md.CD-23(I),"122349",VIZCACHERAS,CAÑADA DURA,948.120000000000005,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,En Reserva para Recup. Sec./Asist.,./0.png
-68.51937349,-33.48247868,YPF.Md.CD-66,"122350",VIZCACHERAS,CAÑADA DURA,968.700000000000045,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,Abandonado,./0.png
-68.50200089,-33.49361716,YPF.Md.CD-51,"122351",VIZCACHERAS,CAÑADA DURA,954.169999999999959,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.5028842,-33.4877288,YPF.Md.CD-4(I),"122352",VIZCACHERAS,CAÑADA DURA,953.230000000000018,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,En Espera de Reparación,./0.png
-68.50502604,-33.49497978,YPF.Md.CD-83,"122353",VIZCACHERAS,CAÑADA DURA,959.830000000000041,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.50657236,-33.49695538,YPF.Md.CD-49,"122354",VIZCACHERAS,CAÑADA DURA,964.789999999999964,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.71115155,-33.29034947,AS.Md.RT-23,"122443",RIO TUNUYAN,RIO TUNUYAN,745.490000000000009,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.50381037,-33.48077501,YPF.Md.CD-86,"122357",VIZCACHERAS,CAÑADA DURA,964.000000000000000,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.40166593,-33.55456804,AS.Md.Vi-1006,"122358",VIZCACHERAS,VIZCACHERAS,868.600000000000023,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,Abandonado,./0.png
-68.40166593,-33.55456804,AS.Md.Vi-1006,"122359",VIZCACHERAS,VIZCACHERAS,868.600000000000023,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,Abandonado,./0.png
-68.40203084,-33.57969346,AS.Md.Vi-1007,"122360",VIZCACHERAS,VIZCACHERAS,886.559999999999945,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.40233317,-33.56634955,AS.Md.Vi-1009,"122361",VIZCACHERAS,VIZCACHERAS,879.929999999999950,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.44737006,-33.54609313,AS.Md.Vi-1010,"122362",VIZCACHERAS,VIZCACHERAS,912.740000000000009,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.40054647,-33.59817933,AS.Md.Vi.x-1011,"122363",VIZCACHERAS,VIZCACHERAS,890.539999999999964,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.40054433,-33.5981768,AS.Md.Vi-1013,"122364",VIZCACHERAS,VIZCACHERAS,891.000000000000000,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.40526296,-33.57509559,AS.Md.Vi-1015,"122365",VIZCACHERAS,VIZCACHERAS,894.860000000000014,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.37923781,-33.58122958,AS.Md.Vi-1016,"122366",VIZCACHERAS,VIZCACHERAS,854.139999999999986,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.37923781,-33.58122958,AS.Md.Vi-1016,"122367",VIZCACHERAS,VIZCACHERAS,854.139999999999986,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.41016827,-33.5708062,AS.Md.Vi-1018,"122368",VIZCACHERAS,VIZCACHERAS,876.000000000000000,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.38308996,-33.55385776,YPF.Md.Vi-104,"122369",VIZCACHERAS,VIZCACHERAS,841.879999999999995,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.41838011,-33.55959501,YPF.Md.Vi-105,"122370",VIZCACHERAS,VIZCACHERAS,906.059999999999945,EXPLOTACION,DESARROLLO,Petrolífero,Sin Sistema de Extracción,Parado Alta Relación Agua/Petróleo,./0.png
-68.39902309,-33.55914048,YPF.Md.Vi-107,"122371",VIZCACHERAS,VIZCACHERAS,864.480000000000018,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.39902309,-33.55914048,YPF.Md.Vi-107,"122372",VIZCACHERAS,VIZCACHERAS,864.480000000000018,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.38608816,-33.55870709,YPF.Md.Vi-108,"122373",VIZCACHERAS,VIZCACHERAS,840.370000000000005,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.38608816,-33.55870709,YPF.Md.Vi-108,"122374",VIZCACHERAS,VIZCACHERAS,840.370000000000005,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.45489087,-33.53726968,YPF.Md.Vi-109,"122375",VIZCACHERAS,VIZCACHERAS,915.460000000000036,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.42787446,-33.5645579,YPF.Md.Vi-111,"122376",VIZCACHERAS,VIZCACHERAS,915.309999999999945,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.38257191,-33.56322507,YPF.Md.Vi-116,"122377",VIZCACHERAS,VIZCACHERAS,853.090000000000032,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.37618398,-33.56305194,YPF.Md.Vi-117,"122378",VIZCACHERAS,VIZCACHERAS,840.850000000000023,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.39211225,-33.56819299,YPF.Md.Vi-122,"122379",VIZCACHERAS,VIZCACHERAS,867.080000000000041,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.38190436,-33.5819448,YPF.Md.Vi-146,"122380",VIZCACHERAS,VIZCACHERAS,858.340000000000032,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.34693353,-33.66902985,YPF.Md.Vi-212,"122381",VIZCACHERAS,VIZCACHERAS,826.299999999999955,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.40502959,-33.564714,YPF.Md.Vi.IA-261,"122383",VIZCACHERAS,VIZCACHERAS,880.000000000000000,SERVICIO,INYECTOR DE AGUA,Otro tipo,Sin Sistema de Extracción,En Reserva para Recup. Sec./Asist.,./0.png
-68.39604725,-33.56016263,YPF.Md.Vi.IA-284,"122384",VIZCACHERAS,VIZCACHERAS,861.000000000000000,SERVICIO,INYECTOR DE AGUA,Otro tipo,Sin Sistema de Extracción,En Reserva para Recup. Sec./Asist.,./0.png
-68.45588988,-33.46388921,AS.Md.Z.x-3,"122385",VIZCACHERAS,VIZCACHERAS,911.000000000000000,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.51608957,-33.48274233,YPF.Md.CD-13,"122388",VIZCACHERAS,CAÑADA DURA,966.149999999999977,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.49725973,-33.484342,YPF.Md.CD-15,"122389",VIZCACHERAS,CAÑADA DURA,958.629999999999995,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.49282582,-33.48879187,AS.Md.CD.x-2,"122390",VIZCACHERAS,CAÑADA DURA,951.840000000000032,EXPLORACION,EXPLORACION,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.48301091,-33.5400183,YPF.Md.Vi-IS3,"122392",VIZCACHERAS,VIZCACHERAS,950.000000000000000,SERVICIO,CONTROL,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.49231467,-33.48500146,YPF.Md.CD-17,"122393",VIZCACHERAS,CAÑADA DURA,957.200000000000045,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,En Reserva para Recup. Sec./Asist.,./0.png
-68.51294601,-33.49661861,YPF.Md.CD.a-7,"122394",VIZCACHERAS,CAÑADA DURA,969.379999999999995,EXPLOTACION,AVANZADA,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.51858728,-33.47997407,YPF.Md.CD-11,"122396",VIZCACHERAS,CAÑADA DURA,972.100000000000023,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.49503151,-33.4865899,YPF.Md.CD-19,"122397",VIZCACHERAS,CAÑADA DURA,956.149999999999977,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.50829354,-33.48333375,YPF.Md.CD-22,"122398",VIZCACHERAS,CAÑADA DURA,958.629999999999995,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.49991266,-33.48575606,YPF.Md.CD-21,"122399",VIZCACHERAS,CAÑADA DURA,955.600000000000023,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Parado Transitoriamente,./0.png
-68.49881146,-33.48163575,YPF.Md.CD-20,"122400",VIZCACHERAS,CAÑADA DURA,964.779999999999973,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,En Espera de Reparación,./0.png
-68.4952363,-33.48971854,YPF.Md.CD-23,"122401",VIZCACHERAS,CAÑADA DURA,947.629999999999995,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.50699479,-33.48110832,YPF.Md.CD-14,"122402",VIZCACHERAS,CAÑADA DURA,963.799999999999955,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.49939166,-33.49630403,YPF.Md.CD.a-24,"122403",VIZCACHERAS,CAÑADA DURA,961.000000000000000,EXPLOTACION,AVANZADA,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.48799072,-33.5115952,YPF.Md.CD.a-25,"122404",VIZCACHERAS,CAÑADA DURA,955.000000000000000,EXPLOTACION,AVANZADA,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.51575655,-33.49523369,YPF.Md.CD-29,"122405",VIZCACHERAS,CAÑADA DURA,970.940000000000055,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,A Abandonar,./0.png
-68.5097627,-33.49728171,YPF.Md.CD-28,"122406",VIZCACHERAS,CAÑADA DURA,968.360000000000014,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Parado Alta Relación Agua/Petróleo,./0.png
-68.5097627,-33.49728171,YPF.Md.CD-28,"122407",VIZCACHERAS,CAÑADA DURA,968.360000000000014,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Parado Alta Relación Agua/Petróleo,./0.png
-68.50051334,-33.48847994,YPF.Md.CD-26,"122409",VIZCACHERAS,CAÑADA DURA,951.340000000000032,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.49826571,-33.49069383,YPF.Md.CD-27,"122410",VIZCACHERAS,CAÑADA DURA,948.500000000000000,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.51409239,-33.48459586,YPF.Md.CD-30,"122411",VIZCACHERAS,CAÑADA DURA,963.029999999999973,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,A Abandonar,./0.png
-68.45531115,-33.52438005,YPF.Md.Vi.a-1020,"122412",VIZCACHERAS,VIZCACHERAS,928.450000000000045,EXPLOTACION,AVANZADA,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.5191384,-33.49499622,YPF.Md.CD-32,"122413",VIZCACHERAS,CAÑADA DURA,974.700000000000045,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,En Espera de Reparación,./0.png
-68.51571778,-33.49806147,YPF.Md.CD-35,"122415",VIZCACHERAS,CAÑADA DURA,975.200000000000045,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.51227091,-33.49916124,YPF.Md.CD-36,"122416",VIZCACHERAS,CAÑADA DURA,973.850000000000023,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Parado Transitoriamente,./0.png
-68.52223295,-33.49469533,YPF.Md.CD-38,"122417",VIZCACHERAS,CAÑADA DURA,974.500000000000000,EXPLOTACION,DESARROLLO,Petrolífero,Sin Sistema de Extracción,Parado Alta Relación Agua/Petróleo,./0.png
-68.5189999,-33.49766349,YPF.Md.CD-44,"122418",VIZCACHERAS,CAÑADA DURA,975.000000000000000,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.39894167,-33.56484661,AS.Md.Vi-1005,"122419",VIZCACHERAS,VIZCACHERAS,860.830000000000041,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,A Abandonar,./0.png
-68.70331271,-33.2761983,AS.Md.RT-2,"122422",RIO TUNUYAN,RIO TUNUYAN,742.929999999999950,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.70335007,-33.29085728,AS.Md.RT-3,"122423",RIO TUNUYAN,RIO TUNUYAN,762.740000000000009,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.70092439,-33.28167269,AS.Md.RT-4,"122424",RIO TUNUYAN,RIO TUNUYAN,744.360000000000014,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.70364148,-33.27909287,AS.Md.RT-5,"122425",RIO TUNUYAN,RIO TUNUYAN,743.340000000000032,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.70741068,-33.28243215,AS.Md.RT-6,"122426",RIO TUNUYAN,RIO TUNUYAN,745.080000000000041,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.7058171,-33.28623787,AS.Md.RT-7,"122427",RIO TUNUYAN,RIO TUNUYAN,743.950000000000045,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,Abandonado,./0.png
-68.69927179,-33.28755392,AS.Md.RT-8,"122428",RIO TUNUYAN,RIO TUNUYAN,764.019999999999982,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.69794397,-33.28436416,AS.Md.RT-9,"122429",RIO TUNUYAN,RIO TUNUYAN,761.460000000000036,EXPLOTACION,DESARROLLO,Petrolífero,Sin Sistema de Extracción,Parado Alta Relación Agua/Petróleo,./0.png
-68.71030747,-33.28668779,AS.Md.RT-10,"122430",RIO TUNUYAN,RIO TUNUYAN,744.470000000000027,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.70786881,-33.27892787,AS.Md.RT-11,"122431",RIO TUNUYAN,RIO TUNUYAN,750.809999999999945,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.70762124,-33.27507542,AS.Md.RT-12,"122432",RIO TUNUYAN,RIO TUNUYAN,743.509999999999991,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.69965816,-33.29112603,AS.Md.RT-13,"122433",RIO TUNUYAN,RIO TUNUYAN,768.980000000000018,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.70257883,-33.29841281,AS.Md.RT-43,"122461",RIO TUNUYAN,RIO TUNUYAN,784.730000000000018,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.69846622,-33.29734908,AS.Md.RT-44,"122462",RIO TUNUYAN,RIO TUNUYAN,798.919999999999959,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,En Espera de Reparación,./0.png
-68.69438844,-33.29652134,AS.Md.RT-45,"122463",RIO TUNUYAN,RIO TUNUYAN,783.370000000000005,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,En Estudio,./0.png
-68.72011541,-33.291861,AS.Md.RT-46,"122464",RIO TUNUYAN,RIO TUNUYAN,754.009999999999991,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.71719787,-33.29493184,AS.Md.RT-47,"122465",RIO TUNUYAN,RIO TUNUYAN,745.220000000000027,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.72172143,-33.2858996,AS.Md.RT-48,"122466",RIO TUNUYAN,RIO TUNUYAN,768.200000000000045,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.71593599,-33.28185604,AS.Md.RT-49,"122467",RIO TUNUYAN,RIO TUNUYAN,763.779999999999973,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.71512864,-33.27821683,AS.Md.RT-50,"122468",RIO TUNUYAN,RIO TUNUYAN,760.870000000000005,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.72037266,-33.28242854,AS.Md.RT-51,"122469",RIO TUNUYAN,RIO TUNUYAN,771.149999999999977,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.7142335,-33.29735712,AS.Md.RT-54,"122470",RIO TUNUYAN,RIO TUNUYAN,758.889999999999986,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.70695669,-33.29913766,AS.Md.RT-55,"122471",RIO TUNUYAN,RIO TUNUYAN,770.259999999999991,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.69048415,-33.29556262,AS.Md.RT-56,"122472",RIO TUNUYAN,RIO TUNUYAN,767.309999999999945,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,En Estudio,./0.png
-68.68935443,-33.29221142,AS.Md.RT-57,"122473",RIO TUNUYAN,RIO TUNUYAN,765.070000000000050,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.69125324,-33.29911848,AS.Md.RT-58,"122474",RIO TUNUYAN,RIO TUNUYAN,775.149999999999977,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,En Estudio,./0.png
-68.69530419,-33.29984654,AS.Md.RT-59,"122475",RIO TUNUYAN,RIO TUNUYAN,786.169999999999959,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.71817807,-33.29784796,AS.Md.RT-62,"122476",RIO TUNUYAN,RIO TUNUYAN,753.389999999999986,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.72119691,-33.29440333,AS.Md.RT-63,"122477",RIO TUNUYAN,RIO TUNUYAN,747.990000000000009,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.69917438,-33.27489424,AS.Md.RT-67,"122478",RIO TUNUYAN,RIO TUNUYAN,744.370000000000005,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.71508531,-33.30047051,AS.Md.RT-69,"122479",RIO TUNUYAN,RIO TUNUYAN,770.450000000000045,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.41311752,-33.54559409,YPF.Md.Vi-1,"122480",VIZCACHERAS,VIZCACHERAS,885.000000000000000,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.41311752,-33.54559409,YPF.Md.Vi-1,"122481",VIZCACHERAS,VIZCACHERAS,885.000000000000000,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.40997577,-33.5516017,YPF.Md.Vi.IA-3,"122482",VIZCACHERAS,VIZCACHERAS,889.700000000000045,SERVICIO,INYECTOR DE AGUA,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.42504333,-33.55972369,YPF.Md.Vi-4,"122483",VIZCACHERAS,VIZCACHERAS,920.100000000000023,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,En Estudio,./0.png
-68.42504333,-33.55972369,YPF.Md.Vi-4,"122484",VIZCACHERAS,VIZCACHERAS,920.100000000000023,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,En Estudio,./0.png
-68.47511711,-33.55076956,YPF.Md.Vi.IA-1,"122485",VIZCACHERAS,VIZCACHERAS,854.600000000000023,SERVICIO,INYECTOR DE AGUA,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.46734454,-33.53969044,YPF.Md.Vi.IA-2,"122486",VIZCACHERAS,VIZCACHERAS,929.000000000000000,SERVICIO,INYECTOR DE AGUA,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.49095477,-33.55078907,YPF.Md.Vi.IA-4,"122487",VIZCACHERAS,VIZCACHERAS,999.000000000000000,SERVICIO,INYECTOR DE AGUA,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.43167833,-33.55063188,YPF.Md.Vi.IA-5,"122488",VIZCACHERAS,VIZCACHERAS,916.440000000000055,SERVICIO,INYECTOR DE AGUA,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.38866892,-33.61690738,YPF.Md.LJ-14,"122489",VIZCACHERAS,LAS JUNTAS,895.000000000000000,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.39399273,-33.50571484,AS.Md.RSCO.x-1,"122490",VIZCACHERAS,RIO SECO DE LOS CORRALES OESTE,838.000000000000000,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.38190431,-33.53795911,AS.Md.Vi-S1,"122491",VIZCACHERAS,VIZCACHERAS,840.000000000000000,SERVICIO,CONTROL,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.37656821,-33.53741846,YPF.Md.SUM-2,"122492",VIZCACHERAS,VIZCACHERAS,832.000000000000000,EXPLORACION,ESTUDIO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.39555464,-33.56360037,YPF.Md.Vi-19,"122493",VIZCACHERAS,VIZCACHERAS,856.559999999999945,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.39555464,-33.56360037,YPF.Md.Vi-19,"122494",VIZCACHERAS,VIZCACHERAS,856.559999999999945,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.40280445,-33.53586326,YPF.Md.Vi-21,"122495",VIZCACHERAS,VIZCACHERAS,867.049999999999955,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.44108573,-33.56498105,YPF.Md.Vi-22,"122496",VIZCACHERAS,VIZCACHERAS,936.230000000000018,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.37968475,-33.55847042,YPF.Md.Vi-43,"122497",VIZCACHERAS,VIZCACHERAS,842.590000000000032,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.39641397,-33.54487367,YPF.Md.Vi-54,"122498",VIZCACHERAS,VIZCACHERAS,860.200000000000045,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.39004461,-33.54469649,YPF.Md.Vi-55,"122499",VIZCACHERAS,VIZCACHERAS,856.090000000000032,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.43865361,-33.54148011,YPF.Md.Vi-56,"122500",VIZCACHERAS,VIZCACHERAS,896.769999999999982,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Parado Alta Relación Agua/Petróleo,./0.png
-68.40631662,-33.54045846,YPF.Md.Vi-59,"122501",VIZCACHERAS,VIZCACHERAS,867.759999999999991,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.39991722,-33.54037126,YPF.Md.Vi-60,"122502",VIZCACHERAS,VIZCACHERAS,855.480000000000018,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.39344766,-33.54018945,YPF.Md.Vi-61,"122503",VIZCACHERAS,VIZCACHERAS,851.279999999999973,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.44198354,-33.53689943,YPF.Md.Vi-62,"122504",VIZCACHERAS,VIZCACHERAS,900.639999999999986,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.42909888,-33.53650694,YPF.Md.Vi-64,"122505",VIZCACHERAS,VIZCACHERAS,887.379999999999995,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.42262492,-33.53628958,YPF.Md.Vi-65,"122506",VIZCACHERAS,VIZCACHERAS,885.220000000000027,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
